Corrected_Mean,FORECAST,STD,L95,U95,RESIDUAL,,,,,
0.992,,,,,,,,Date,Actual Height,Forecasted Height
0.012,0.016255046,0.00602437,0.004447498,0.028062593,-0.004255046,,,,,
0.012,0.010623127,0.00602437,-0.00118442,0.022430675,0.001376873,,,,,
0.012,0.011352266,0.00602437,-0.000455281,0.023159814,0.000647734,,,,,
0.012,0.011647071,0.00602437,-0.000160476,0.023454619,0.000352929,,,,,
0.012,0.012191154,0.00602437,0.000383606,0.023998701,-0.000191154,,,,,
0.012,0.012035022,0.00602437,0.000227474,0.023842569,-0.000035021,,,,,
0.012,0.012069491,0.00602437,0.000261943,0.023877038,-0.000069491,,,,,
0.012,0.011870636,0.00602437,6.30881E-05,0.023678183,0.000129364,,,,,
0.012,0.011722863,0.00602437,-0.000084685,0.02353041,0.000277138,,,,,
0.012,0.012092126,0.00602437,0.000284578,0.023899673,-0.000092126,,,,,
0.012,0.012195329,0.00602437,0.000387781,0.024002876,-0.000195329,,,,,
0.012,0.011838976,0.00602437,3.14288E-05,0.023646524,0.000161024,,,,,
0.012,0.011914684,0.00602437,0.000107136,0.023722231,8.53164E-05,,,,,
0.012,0.01194255,0.00602437,0.000135003,0.023750098,5.74497E-05,,,,,
0.012,0.012171932,0.00602437,0.000364385,0.02397948,-0.000171932,,,,,
0.012,0.012048127,0.00602437,0.000240579,0.023855674,-0.000048127,,,,,
0.012,0.01194824,0.00602437,0.000140693,0.023755788,0.00005176,,,,,
0.012,0.011936385,0.00602437,0.000128837,0.023743932,6.36153E-05,,,,,
0.012,0.011978555,0.00602437,0.000171008,0.023786103,2.14448E-05,,,,,
0.012,0.01200359,0.00602437,0.000196042,0.023811137,-3.59E-06,,,,,
0.012,0.01199736,0.00602437,0.000189812,0.023804907,2.64E-06,,,,,
0.012,0.011986599,0.00602437,0.000179052,0.023794147,1.34006E-05,,,,,
0.012,0.011982828,0.00602437,0.00017528,0.023790375,1.71722E-05,,,,,
0.012,0.01199189,0.00602437,0.000184343,0.023799438,8.11E-06,,,,,
0.012,0.011997184,0.00602437,0.000189636,0.023804731,2.82E-06,,,,,
0.0095,0.011975677,0.00602437,0.00016813,0.023783224,-0.002475677,,,,,
0.007,0.007759603,0.00602437,-0.004047945,0.01956715,-0.000759602,,,,,
0.007,0.004731786,0.00602437,-0.007075761,0.016539334,0.002268214,,,,,
0.0045,0.006643942,0.00602437,-0.005163605,0.018451489,-0.002143942,,,,,
0.0095,0.003083041,0.00602437,-0.008724506,0.014890589,0.006416959,,,,,
0.002,0.012457989,0.00602437,0.000650441,0.024265536,-0.010457989,,,,,
0.0045,-0.00195809,0.00602437,-0.013765638,0.009849457,0.006458091,,,,,
0.002,0.004300674,0.00602437,-0.007506873,0.016108222,-0.002300674,,,,,
0.002,0.001056746,0.00602437,-0.010750802,0.012864293,0.000943254,,,,,
0.002,0.001562453,0.00602437,-0.010245094,0.013370001,0.000437547,,,,,
0.002,0.001979187,0.00602437,-0.00982836,0.013786735,2.08129E-05,,,,,
0.002,0.001871322,0.00602437,-0.009936225,0.01367887,0.000128678,,,,,
0.002,0.002030528,0.00602437,-0.009777019,0.013838076,-0.000030528,,,,,
0.002,0.001879892,0.00602437,-0.009927656,0.013687439,0.000120108,,,,,
0.002,0.002068834,0.00602437,-0.009738714,0.013876381,-0.000068834,,,,,
0.002,0.002087657,0.00602437,-0.009719891,0.013895204,-0.000087657,,,,,
0.002,0.001582491,0.00602437,-0.010225057,0.013390038,0.000417509,,,,,
0.002,0.002037974,0.00602437,-0.009769574,0.013845521,-0.000037974,,,,,
0.002,0.001756982,0.00602437,-0.010050565,0.01356453,0.000243018,,,,,
0.002,0.002313983,0.00602437,-0.009493564,0.014121531,-0.000313983,,,,,
0.002,0.001990658,0.00602437,-0.00981689,0.013798205,9.34E-06,,,,,
0.002,0.001987018,0.00602437,-0.00982053,0.013794565,0.000012982,,,,,
0.002,0.001961087,0.00602437,-0.00984646,0.013768635,3.89128E-05,,,,,
0.002,0.001949694,0.00602437,-0.009857853,0.013757241,0.000050306,,,,,
0.002,0.001989565,0.00602437,-0.009817983,0.013797112,1.04353E-05,,,,,
0.002,0.002005858,0.00602437,-0.009801689,0.013813406,-5.86E-06,,,,,
0.002,0.002027326,0.00602437,-0.009780222,0.013834873,-0.000027326,,,,,
0.002,0.002027483,0.00602437,-0.009780064,0.013835031,-0.000027483,,,,,
0.002,0.002012176,0.00602437,-0.009795371,0.013819724,-0.000012176,,,,,
0.002,0.002001994,0.00602437,-0.009805554,0.013809541,-1.99E-06,,,,,
0.002,0.001960244,0.00602437,-0.009847303,0.013767792,3.97559E-05,,,,,
0.002,0.001972235,0.00602437,-0.009835312,0.013779783,2.77649E-05,,,,,
0.002,0.001979535,0.00602437,-0.009828012,0.013787083,2.04649E-05,,,,,
-0.0005,0.002004611,0.00602437,-0.009802936,0.013812159,-0.002504611,,,,,
-0.0005,-0.002207895,0.00602437,-0.014015443,0.009599652,0.001707895,,,,,
-0.0055,-0.001042545,0.00602437,-0.012850092,0.010765003,-0.004457455,,,,,
-0.0005,-0.008752059,0.00602437,-0.020559606,0.003055489,0.008252059,,,,,
-0.0055,0.00194848,0.00602437,-0.009859068,0.013756027,-0.00744848,,,,,
-0.008,-0.007525706,0.00602437,-0.019333253,0.004281842,-0.000474294,,,,,
-0.008,-0.010967283,0.00602437,-0.022774831,0.000840264,0.002967283,,,,,
-0.008,-0.00845822,0.00602437,-0.020265768,0.003349327,0.00045822,,,,,
-0.008,-0.007644455,0.00602437,-0.019452003,0.004163092,-0.000355545,,,,,
-0.008,-0.007908787,0.00602437,-0.019716334,0.003898761,-0.000091213,,,,,
-0.008,-0.008243443,0.00602437,-0.020050991,0.003564104,0.000243443,,,,,
-0.008,-0.008063322,0.00602437,-0.01987087,0.003744225,6.33221E-05,,,,,
-0.008,-0.008099444,0.00602437,-0.019906992,0.003708103,9.94445E-05,,,,,
-0.008,-0.008177096,0.00602437,-0.019984643,0.003630452,0.000177096,,,,,
-0.008,-0.007783874,0.00602437,-0.019591422,0.004023673,-0.000216126,,,,,
-0.008,-0.008245693,0.00602437,-0.020053241,0.003561854,0.000245693,,,,,
-0.008,-0.00800978,0.00602437,-0.019817328,0.003797767,9.78E-06,,,,,
-0.008,-0.008203646,0.00602437,-0.020011194,0.003603901,0.000203646,,,,,
-0.008,-0.007850714,0.00602437,-0.019658262,0.003956833,-0.000149286,,,,,
-0.008,-0.007875195,0.00602437,-0.019682742,0.003932353,-0.000124805,,,,,
-0.008,-0.008111295,0.00602437,-0.019918843,0.003696252,0.000111295,,,,,
-0.008,-0.008099154,0.00602437,-0.019906701,0.003708394,9.91536E-05,,,,,
-0.008,-0.007996203,0.00602437,-0.019803751,0.003811344,-3.80E-06,,,,,
-0.008,-0.007941573,0.00602437,-0.01974912,0.003865975,-0.000058427,,,,,
-0.008,-0.007955546,0.00602437,-0.019763093,0.003852001,-0.000044454,,,,,
-0.008,-0.007974849,0.00602437,-0.019782397,0.003832698,-0.000025151,,,,,
-0.008,-0.007983818,0.00602437,-0.019791366,0.003823729,-0.000016182,,,,,
-0.008,-0.00800711,0.00602437,-0.019814657,0.003800438,7.11E-06,,,,,
-0.008,-0.008001134,0.00602437,-0.019808681,0.003806414,1.13E-06,,,,,
-0.008,-0.008022806,0.00602437,-0.019830353,0.003784742,2.28059E-05,,,,,
-0.008,-0.00802048,0.00602437,-0.019828027,0.003787068,2.04798E-05,,,,,
-0.0105,-0.00801091,0.00602437,-0.019818457,0.003796638,-0.00248909,,,,,
-0.013,-0.012205152,0.00602437,-0.024012699,-0.000397604,-0.000794848,,,,,
-0.008,-0.015238166,0.00602437,-0.027045713,-0.003430619,0.007238166,,,,,
-0.008,-0.004932835,0.00602437,-0.016740383,0.006874712,-0.003067165,,,,,
-0.0155,-0.006643794,0.00602437,-0.018451342,0.005163753,-0.008856206,,,,,
-0.013,-0.020935814,0.00602437,-0.032743361,-0.009128266,0.007935814,,,,,
-0.0155,-0.013194858,0.00602437,-0.025002405,-0.00138731,-0.002305142,,,,,
-0.0155,-0.01609289,0.00602437,-0.027900438,-0.004285343,0.00059289,,,,,
-0.0155,-0.015870609,0.00602437,-0.027678157,-0.004063062,0.000370609,,,,,
-0.018,-0.015605534,0.00602437,-0.027413081,-0.003797986,-0.002394466,,,,,
-0.0155,-0.019615777,0.00602437,-0.031423324,-0.007808229,0.004115777,,,,,
-0.018,-0.01438706,0.00602437,-0.026194607,-0.002579512,-0.00361294,,,,,
-0.018,-0.01917721,0.00602437,-0.030984758,-0.007369663,0.00117721,,,,,
-0.018,-0.018402891,0.00602437,-0.030210438,-0.006595343,0.000402891,,,,,
-0.018,-0.018032376,0.00602437,-0.029839924,-0.006224829,3.23762E-05,,,,,
-0.018,-0.018162994,0.00602437,-0.029970541,-0.006355447,0.000162994,,,,,
-0.018,-0.018158166,0.00602437,-0.029965714,-0.006350619,0.000158166,,,,,
-0.018,-0.018103628,0.00602437,-0.029911175,-0.006296081,0.000103628,,,,,
-0.018,-0.017556816,0.00602437,-0.029364364,-0.005749269,-0.000443184,,,,,
-0.018,-0.018166729,0.00602437,-0.029974276,-0.006359181,0.000166729,,,,,
-0.018,-0.0181806,0.00602437,-0.029988147,-0.006373052,0.0001806,,,,,
-0.018,-0.017986167,0.00602437,-0.029793714,-0.006178619,-0.000013833,,,,,
-0.018,-0.018110544,0.00602437,-0.029918092,-0.006302997,0.000110544,,,,,
-0.018,-0.017906865,0.00602437,-0.029714413,-0.006099318,-0.000093135,,,,,
-0.018,-0.018060347,0.00602437,-0.029867895,-0.0062528,6.03473E-05,,,,,
-0.018,-0.017895679,0.00602437,-0.029703227,-0.006088132,-0.000104321,,,,,
-0.018,-0.017959806,0.00602437,-0.029767354,-0.006152259,-0.000040194,,,,,
-0.018,-0.018017444,0.00602437,-0.029824992,-0.006209897,1.74441E-05,,,,,
-0.018,-0.0180205,0.00602437,-0.029828047,-0.006212952,2.04995E-05,,,,,
-0.018,-0.018025236,0.00602437,-0.029832784,-0.006217689,2.52364E-05,,,,,
-0.018,-0.017999221,0.00602437,-0.029806768,-0.006191673,-7.79E-07,,,,,
-0.018,-0.017987072,0.00602437,-0.029794619,-0.006179524,-0.000012928,,,,,
-0.018,-0.017967631,0.00602437,-0.029775179,-0.006160084,-0.000032369,,,,,
-0.018,-0.017988288,0.00602437,-0.029795836,-0.006180741,-0.000011712,,,,,
-0.018,-0.018014906,0.00602437,-0.029822454,-0.006207359,1.49064E-05,,,,,
-0.018,-0.018012992,0.00602437,-0.02982054,-0.006205445,1.29923E-05,,,,,
-0.018,-0.018015914,0.00602437,-0.029823462,-0.006208367,1.59145E-05,,,,,
-0.018,-0.018005318,0.00602437,-0.029812865,-0.00619777,5.32E-06,,,,,
-0.018,-0.018002139,0.00602437,-0.029809687,-0.006194592,2.14E-06,,,,,
-0.018,-0.017996979,0.00602437,-0.029804527,-0.006189432,-3.02E-06,,,,,
-0.018,-0.017998995,0.00602437,-0.029806543,-0.006191448,-1.00E-06,,,,,
-0.018,-0.018006109,0.00602437,-0.029813657,-0.006198562,6.11E-06,,,,,
-0.0205,-0.018010205,0.00602437,-0.029817752,-0.006202657,-0.002489795,,,,,
-0.018,-0.022222049,0.00602437,-0.034029597,-0.010414502,0.004222049,,,,,
-0.0205,-0.016830111,0.00602437,-0.028637659,-0.005022564,-0.003669889,,,,,
-0.0205,-0.021491307,0.00602437,-0.033298855,-0.00968376,0.000991307,,,,,
-0.018,-0.021105168,0.00602437,-0.032912716,-0.009297621,0.003105168,,,,,
-0.0205,-0.01624678,0.00602437,-0.028054327,-0.004439232,-0.00425322,,,,,
-0.0205,-0.021565129,0.00602437,-0.033372676,-0.009757581,0.001065129,,,,,
-0.018,-0.021222935,0.00602437,-0.033030483,-0.009415388,0.003222935,,,,,
-0.0255,-0.016309007,0.00602437,-0.028116554,-0.004501459,-0.009190993,,,,,
-0.018,-0.029926544,0.00602437,-0.041734091,-0.018118996,0.011926544,,,,,
-0.018,-0.014717722,0.00602437,-0.026525269,-0.002910174,-0.003282278,,,,,
-0.0205,-0.01605697,0.00602437,-0.027864517,-0.004249422,-0.00444303,,,,,
-0.023,-0.022257603,0.00602437,-0.034065151,-0.010450056,-0.000742397,,,,,
-0.028,-0.025759386,0.00602437,-0.037566933,-0.013951838,-0.002240614,,,,,
-0.028,-0.031692507,0.00602437,-0.043500054,-0.019884959,0.003692507,,,,,
-0.023,-0.028669432,0.00602437,-0.04047698,-0.016861885,0.005669432,,,,,
-0.0255,-0.01932147,0.00602437,-0.031129017,-0.007513922,-0.00617853,,,,,
-0.0255,-0.025845107,0.00602437,-0.037652654,-0.014037559,0.000345107,,,,,
-0.023,-0.026522848,0.00602437,-0.038330395,-0.014715301,0.003522848,,,,,
-0.028,-0.021504193,0.00602437,-0.033311741,-0.009696646,-0.006495807,,,,,
-0.0255,-0.030436685,0.00602437,-0.042244232,-0.018629137,0.004936685,,,,,
-0.028,-0.025290183,0.00602437,-0.037097731,-0.013482636,-0.002709817,,,,,
-0.028,-0.028949771,0.00602437,-0.040757319,-0.017142224,0.000949771,,,,,
-0.028,-0.028792107,0.00602437,-0.040599655,-0.01698456,0.000792107,,,,,
-0.028,-0.02811977,0.00602437,-0.039927318,-0.016312223,0.00011977,,,,,
-0.028,-0.027531908,0.00602437,-0.039339455,-0.015724361,-0.000468092,,,,,
-0.028,-0.027585614,0.00602437,-0.039393161,-0.015778066,-0.000414386,,,,,
-0.028,-0.028212654,0.00602437,-0.040020201,-0.016405106,0.000212654,,,,,
-0.028,-0.028249842,0.00602437,-0.040057389,-0.016442294,0.000249842,,,,,
-0.028,-0.028352788,0.00602437,-0.040160335,-0.01654524,0.000352788,,,,,
-0.028,-0.028039552,0.00602437,-0.039847099,-0.016232004,3.95519E-05,,,,,
-0.028,-0.027726875,0.00602437,-0.039534423,-0.015919328,-0.000273125,,,,,
-0.028,-0.028046633,0.00602437,-0.039854181,-0.016239086,4.66333E-05,,,,,
-0.028,-0.027761514,0.00602437,-0.039569062,-0.015953967,-0.000238486,,,,,
-0.028,-0.028043169,0.00602437,-0.039850717,-0.016235622,4.31691E-05,,,,,
-0.028,-0.028026058,0.00602437,-0.039833605,-0.01621851,2.60576E-05,,,,,
-0.028,-0.028088599,0.00602437,-0.039896147,-0.016281052,8.85994E-05,,,,,
-0.028,-0.028097889,0.00602437,-0.039905437,-0.016290342,9.78893E-05,,,,,
-0.028,-0.028014905,0.00602437,-0.039822453,-0.016207358,1.49055E-05,,,,,
-0.028,-0.027933313,0.00602437,-0.039740861,-0.016125766,-0.000066687,,,,,
-0.028,-0.027905538,0.00602437,-0.039713085,-0.016097991,-0.000094462,,,,,
-0.028,-0.027964533,0.00602437,-0.03977208,-0.016156985,-0.000035467,,,,,
-0.028,-0.028016425,0.00602437,-0.039823973,-0.016208878,1.64253E-05,,,,,
-0.028,-0.028032623,0.00602437,-0.039840171,-0.016225076,3.26233E-05,,,,,
-0.028,-0.028024994,0.00602437,-0.039832541,-0.016217446,2.49937E-05,,,,,
-0.028,-0.027991098,0.00602437,-0.039798646,-0.016183551,-8.90E-06,,,,,
-0.028,-0.027987259,0.00602437,-0.039794806,-0.016179712,-0.000012741,,,,,
-0.028,-0.027981332,0.00602437,-0.03978888,-0.016173785,-0.000018668,,,,,
-0.028,-0.027993176,0.00602437,-0.039800724,-0.016185629,-6.82E-06,,,,,
-0.028,-0.028005778,0.00602437,-0.039813325,-0.016198231,5.78E-06,,,,,
-0.028,-0.028013551,0.00602437,-0.039821099,-0.016206004,1.35512E-05,,,,,
-0.028,-0.028012456,0.00602437,-0.039820004,-0.016204909,1.24563E-05,,,,,
-0.028,-0.028001334,0.00602437,-0.039808882,-0.016193787,1.33E-06,,,,,
-0.028,-0.027989925,0.00602437,-0.039797472,-0.016182377,-0.000010075,,,,,
-0.028,-0.027986093,0.00602437,-0.039793641,-0.016178546,-0.000013907,,,,,
-0.028,-0.027992266,0.00602437,-0.039799813,-0.016184718,-7.73E-06,,,,,
-0.028,-0.028001729,0.00602437,-0.039809276,-0.016194181,1.73E-06,,,,,
-0.028,-0.028006624,0.00602437,-0.039814171,-0.016199076,6.62E-06,,,,,
-0.028,-0.028005818,0.00602437,-0.039813365,-0.01619827,5.82E-06,,,,,
-0.028,-0.028000586,0.00602437,-0.039808134,-0.016193039,5.86E-07,,,,,
-0.028,-0.027995876,0.00602437,-0.039803424,-0.016188329,-4.12E-06,,,,,
-0.028,-0.02799359,0.00602437,-0.039801137,-0.016186043,-6.41E-06,,,,,
-0.028,-0.027994382,0.00602437,-0.03980193,-0.016186835,-5.62E-06,,,,,
-0.028,-0.027996942,0.00602437,-0.03980449,-0.016189395,-3.06E-06,,,,,
-0.028,-0.02799923,0.00602437,-0.039806778,-0.016191683,-7.70E-07,,,,,
-0.028,-0.027999867,0.00602437,-0.039807414,-0.016192319,-1.33E-07,,,,,
-0.028,-0.027998666,0.00602437,-0.039806213,-0.016191118,-1.33E-06,,,,,
-0.0255,-0.027996833,0.00602437,-0.03980438,-0.016189285,0.002496833,,,,,
-0.0255,-0.023784407,0.00602437,-0.035591954,-0.011976859,-0.001715593,,,,,
-0.0255,-0.024961227,0.00602437,-0.036768775,-0.01315368,-0.000538773,,,,,
-0.018,-0.025684563,0.00602437,-0.03749211,-0.013877015,0.007684563,,,,,
-0.018,-0.012980607,0.00602437,-0.024788154,-0.001173059,-0.005019393,,,,,
-0.018,-0.016365026,0.00602437,-0.028172573,-0.004557478,-0.001634974,,,,,
-0.018,-0.018528891,0.00602437,-0.030336439,-0.006721344,0.000528891,,,,,
-0.018,-0.018348415,0.00602437,-0.030155962,-0.006540867,0.000348415,,,,,
-0.018,-0.017856696,0.00602437,-0.029664244,-0.006049149,-0.000143304,,,,,
-0.018,-0.017879581,0.00602437,-0.029687129,-0.006072034,-0.000120419,,,,,
-0.0105,-0.017971008,0.00602437,-0.029778556,-0.006163461,0.007471008,,,,,
-0.008,-0.005121062,0.00602437,-0.016928609,0.006686486,-0.002878938,,,,,
-0.008,-0.004639939,0.00602437,-0.016447486,0.007167609,-0.003360061,,,,,
-0.008,-0.007966249,0.00602437,-0.019773796,0.003841299,-0.000033751,,,,,
-0.008,-0.008377624,0.00602437,-0.020185171,0.003429924,0.000377624,,,,,
-0.008,-0.008074482,0.00602437,-0.019882029,0.003733066,7.44816E-05,,,,,
0.002,-0.007897262,0.00602437,-0.01970481,0.003910285,0.009897262,,,,,
0.002,0.008646327,0.00602437,-0.003161221,0.020453874,-0.006646327,,,,,
0.002,0.004439161,0.00602437,-0.007368387,0.016246708,-0.002439161,,,,,
0.002,0.001606039,0.00602437,-0.010201509,0.013413586,0.000393961,,,,,
0.0045,0.001703004,0.00602437,-0.010104544,0.013510551,0.002796996,,,,,
0.012,0.006516642,0.00602437,-0.005290906,0.018324189,0.005483358,,,,,
0.012,0.017666705,0.00602437,0.005859158,0.029474252,-0.005666705,,,,,
0.012,0.013193575,0.00602437,0.001386028,0.025001123,-0.001193575,,,,,
0.017,0.011202615,0.00602437,-0.000604933,0.023010162,0.005797385,,,,,
0.0195,0.020272643,0.00602437,0.008465096,0.032080191,-0.000772643,,,,,
0.022,0.022855401,0.00602437,0.011047853,0.034662948,-0.000855401,,,,,
0.022,0.024470461,0.00602437,0.012662913,0.036278008,-0.002470461,,,,,
0.022,0.022015915,0.00602437,0.010208368,0.033823462,-0.000015915,,,,,
0.0295,0.021669072,0.00602437,0.009861525,0.03347662,0.007830928,,,,,
0.032,0.034236144,0.00602437,0.022428597,0.046043692,-0.002236144,,,,,
0.032,0.035647305,0.00602437,0.023839758,0.047454853,-0.003647305,,,,,
0.0395,0.032628367,0.00602437,0.020820819,0.044435914,0.006871633,,,,,
0.042,0.044201918,0.00602437,0.032394371,0.056009466,-0.002201918,,,,,
0.0445,0.045204987,0.00602437,0.03339744,0.057012534,-0.000704987,,,,,
0.047,0.046229768,0.00602437,0.034422221,0.058037316,0.000770232,,,,,
0.052,0.048910522,0.00602437,0.037102975,0.06071807,0.003089478,,,,,
0.052,0.056046449,0.00602437,0.044238902,0.067853997,-0.004046449,,,,,
0.052,0.052774795,0.00602437,0.040967247,0.064582342,-0.000774794,,,,,
0.0595,0.051592284,0.00602437,0.039784736,0.063399831,0.007907717,,,,,
0.062,0.064974545,0.00602437,0.053166998,0.076782093,-0.002974545,,,,,
0.062,0.065671995,0.00602437,0.053864448,0.077479543,-0.003671995,,,,,
0.062,0.062076618,0.00602437,0.050269071,0.073884166,-0.000076618,,,,,
0.0645,0.061403469,0.00602437,0.049595922,0.073211017,0.003096531,,,,,
0.072,0.06626362,0.00602437,0.054456073,0.078071167,0.00573638,,,,,
0.072,0.078050398,0.00602437,0.06624285,0.089857945,-0.006050398,,,,,
0.072,0.073428079,0.00602437,0.061620531,0.085235626,-0.001428079,,,,,
0.077,0.071620123,0.00602437,0.059812576,0.083427671,0.005379877,,,,,
0.082,0.080236158,0.00602437,0.06842861,0.092043705,0.001763842,,,,,
0.082,0.086678262,0.00602437,0.074870715,0.09848581,-0.004678262,,,,,
0.082,0.082915323,0.00602437,0.071107775,0.09472287,-0.000915323,,,,,
0.082,0.081484048,0.00602437,0.069676501,0.093291596,0.000515952,,,,,
0.0895,0.081926233,0.00602437,0.070118685,0.09373378,0.007573768,,,,,
0.092,0.094505166,0.00602437,0.082697619,0.106312714,-0.002505166,,,,,
0.092,0.095532694,0.00602437,0.083725146,0.107340241,-0.003532693,,,,,
0.092,0.092522984,0.00602437,0.080715437,0.104330531,-0.000522984,,,,,
0.092,0.091591206,0.00602437,0.079783658,0.103398753,0.000408794,,,,,
0.0945,0.09182,0.00602437,0.080012453,0.103627548,0.00268,,,,,
0.102,0.096228311,0.00602437,0.084420764,0.108035859,0.005771689,,,,,
0.102,0.107937858,0.00602437,0.096130311,0.119745406,-0.005937858,,,,,
0.102,0.103658503,0.00602437,0.091850956,0.115466051,-0.001658503,,,,,
0.112,0.101248035,0.00602437,0.089440487,0.113055582,0.010751965,,,,,
0.112,0.118497323,0.00602437,0.106689776,0.130304871,-0.006497323,,,,,
0.112,0.114703389,0.00602437,0.102895841,0.126510936,-0.002703389,,,,,
0.112,0.111474271,0.00602437,0.099666723,0.123281818,0.000525729,,,,,
0.122,0.111398914,0.00602437,0.099591367,0.123206462,0.010601086,,,,,
0.122,0.128725242,0.00602437,0.116917694,0.140532789,-0.006725241,,,,,
0.122,0.124324033,0.00602437,0.112516486,0.13613158,-0.002324033,,,,,
0.122,0.121674,0.00602437,0.109866453,0.133481548,0.000326,,,,,
0.127,0.122127919,0.00602437,0.110320371,0.133935466,0.004872081,,,,,
0.132,0.130482117,0.00602437,0.118674569,0.142289664,0.001517883,,,,,
0.132,0.136435891,0.00602437,0.124628343,0.148243438,-0.004435891,,,,,
0.132,0.132701682,0.00602437,0.120894135,0.14450923,-0.000701682,,,,,
0.132,0.131651952,0.00602437,0.119844404,0.143459499,0.000348048,,,,,
0.132,0.132033532,0.00602437,0.120225984,0.143841079,-0.000033532,,,,,
0.142,0.131963023,0.00602437,0.120155476,0.14377057,0.010036977,,,,,
0.142,0.149366625,0.00602437,0.137559077,0.161174172,-0.007366625,,,,,
0.142,0.144381175,0.00602437,0.132573627,0.156188722,-0.002381175,,,,,
0.142,0.141292925,0.00602437,0.129485378,0.153100473,0.000707075,,,,,
0.142,0.141143336,0.00602437,0.129335788,0.152950883,0.000856664,,,,,
0.142,0.142364985,0.00602437,0.130557437,0.154172532,-0.000364985,,,,,
0.1495,0.142465839,0.00602437,0.130658291,0.154273386,0.007034161,,,,,
0.152,0.154579001,0.00602437,0.142771454,0.166386549,-0.002579001,,,,,
0.152,0.155250127,0.00602437,0.14344258,0.167057675,-0.003250127,,,,,
0.152,0.151905761,0.00602437,0.140098214,0.163713309,9.42388E-05,,,,,
0.152,0.151759307,0.00602437,0.13995176,0.163566855,0.000240693,,,,,
